-0.00381649,-0.0796699,-0.019072,8.35401e+08,1.56958e+10,3.19651e+09
-0.0322979,-0.249461,-0.01089,4.90781e+08,3.77917e+09,1.15236e+08
0.067577,-0.810356,-0.00684857,-4.22979e+07,5.34142e+08,2.09216e+06
-0.152755,0.276704,-0.00270386,1.28798e+09,-2.39932e+09,3.67647e+07
-0.216623,0.150557,-0.00275497,2.95175e+09,-2.14186e+09,7.19514e+07
-0.147136,0.222505,-0.00634604,1.97235e+09,-2.92266e+09,8.00556e+07
0.306087,-0.0953707,0.00054291,-2.57678e+09,7.51698e+08,2.70377e+07
0.375745,0.0819952,-0.0157416,-1.95069e+09,-4.20046e+08,8.82056e+07
0.188614,0.100585,0.00672754,-4.3177e+09,-2.33319e+09,-1.9321e+08
0.187356,0.0129941,-0.0126593,-6.02462e+09,-4.21635e+08,4.53928e+08
0.00573873,0.00370372,0.00378552,-1.61934e+10,-1.04987e+10,-1.14231e+10
-0.0224956,0.00414837,0.0118186,2.70067e+10,-5.04172e+09,-1.43784e+10
0.0416529,-0.00964731,0.0264767,-1.91764e+10,4.60875e+09,-1.24155e+10
-0.0858047,-0.0563744,-0.0370489,9.33795e+09,6.25016e+09,3.97456e+09
-0.105965,0.0028488,-0.0208881,1.1699e+10,-2.89653e+08,2.30387e+09
-0.0521729,-0.00051245,-0.0172573,2.04049e+10,-3.23497e+08,6.51244e+09
-0.0744104,-0.0542217,0.194509,1.68534e+09,1.15899e+09,-4.46597e+09
-0.00147001,-0.00428272,-0.011606,2.62481e+09,9.97747e+09,2.62061e+10
-0.374233,0.307983,-0.762854,1.79989e+08,-1.48875e+08,3.76821e+08
-0.00201666,0.0035617,-0.0191706,2.62215e+09,-6.05408e+09,3.04493e+10
-0.88645,-0.417425,-0.316186,3.01333e+08,1.40906e+08,1.09318e+08
-0.017843,0.027741,-0.00454603,1.53566e+10,-2.37699e+10,3.38803e+09
-0.874924,-0.136411,0.209164,4.22135e+08,6.7183e+07,-9.98483e+07
-0.202099,-0.155854,-0.00322557,3.00868e+09,2.29751e+09,2.2697e+07
0.0547409,-0.116694,-0.0178097,-4.01251e+09,8.57592e+09,1.20057e+09
0.0288344,0.0251504,-0.037282,-1.21733e+10,-1.05298e+10,1.55613e+10
0.0186043,0.0121078,-0.0717393,-4.54632e+09,-2.89259e+09,1.62252e+10
-0.00705009,-0.0190655,0.0179712,7.79234e+09,2.12069e+10,-2.03455e+10
-0.0892687,-0.0520328,0.0721299,6.95563e+09,4.08309e+09,-5.99207e+09
0.124951,-0.192895,-0.118692,-1.78654e+09,2.7449e+09,1.69251e+09
0.00205994,-0.0147626,-0.0490292,-1.36271e+09,6.65429e+09,2.16698e+10
-0.556376,-1.08665,-0.809338,6.80262e+07,1.33351e+08,9.90705e+07
-0.124754,-0.684501,2.06772,9.91823e+06,2.723e+07,-8.14155e+07
-0.467069,-0.674818,0.448793,2.06501e+08,2.99747e+08,-2.00452e+08
-0.0163106,0.0192249,0.471549,7.177e+07,-6.30809e+07,-1.38887e+09
-0.0511982,0.00490439,-0.0569029,1.10972e+10,-1.22095e+09,1.25372e+10
-0.0668845,0.00525064,0.0253117,1.61295e+10,-1.19328e+09,-6.20828e+09
-0.0642506,-0.0624635,0.0273203,9.26899e+09,9.54491e+09,-3.88828e+09
-0.374138,-0.159299,0.451253,5.61251e+08,2.37417e+08,-6.80153e+08
0.0346598,0.0349348,0.0818913,-4.8395e+09,-4.83777e+09,-1.14895e+10
-0.0844492,2.93207,-0.350466,1.32453e+06,-4.6278e+07,5.55099e+06
